UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
110653,,,,,,,,7039.0,,1868.0,682.0,48.0,,,,554.0,1237.0,640.0,407.0,249.0,,442.0,5.0,629.0,147.0,78.0
110662,,,,,,,,18678.0,,3682.0,1156.0,35.0,,,,1292.0,3748.0,1710.0,1013.0,1248.0,,1848.0,67.0,2034.0,440.0,195.0
110671,,,,,,,,3647.0,,899.0,288.0,35.0,,,,279.0,291.0,284.0,352.0,75.0,,374.0,14.0,447.0,136.0,50.0
110680,,,,,,,,11935.0,,2273.0,1421.0,31.0,,,,513.0,1776.0,1924.0,795.0,756.0,,808.0,34.0,1097.0,255.0,138.0
110699,,,,,,,,10118.0,,2357.0,1501.0,,,,,773.0,2024.0,1305.0,260.0,632.0,,418.0,12.0,622.0,60.0,142.0
110705,,,,,,,,4394.0,,983.0,466.0,5.0,,,,262.0,524.0,461.0,449.0,83.0,,442.0,18.0,437.0,138.0,78.0
110714,,,,,,,,3198.0,,664.0,264.0,1.0,,,,220.0,478.0,378.0,291.0,55.0,,342.0,13.0,293.0,96.0,46.0
110778,,,,,,,,39.0,,23.0,,,,,,7.0,3.0,,,,,,,1.0,,
110875,,,,,,,,7.0,,4.0,,,,,,2.0,,,,,,,,2.0,,
110918,,,,,,,,8.0,,2.0,,,,,,1.0,0.0,,,,,,,0.0,,
111009,,,,,,,,33.0,,15.0,,,,,,1.0,2.0,,,,,,9.0,3.0,,
111054,,,,,,,,25.0,,14.0,,,,,,3.0,1.0,,,,,,,,,
111081,,,,,,,,441.0,,194.0,,,,,,75.0,16.0,8.0,33.0,0.0,,36.0,,49.0,13.0,2.0
111188,,,,,,,,261.0,,73.0,,,,,,36.0,31.0,9.0,26.0,1.0,,43.0,,21.0,12.0,4.0
111391,,,,,,,,167.0,,61.0,,,,,,19.0,13.0,5.0,15.0,,,1.0,,38.0,3.0,
111434,,,,,,,,226.0,,137.0,,,,,,9.0,3.0,,8.0,,,2.0,,59.0,,
111461,,,,,,,,769.0,,385.0,2.0,,,,,64.0,42.0,39.0,23.0,4.0,,47.0,0.0,94.0,16.0,6.0
111513,,,,,,,,16.0,,8.0,,,,,,1.0,1.0,,,,,,,4.0,,
111638,,,,,,,,51.0,,21.0,,,,,,9.0,6.0,2.0,,,,1.0,,11.0,,
111708,,,,,,,,14.0,,7.0,,,,,,2.0,2.0,,,,,1.0,,1.0,,
111717,,,,,,,,26.0,,15.0,,,,,,3.0,4.0,,,,,2.0,,2.0,,
111726,,,,,,,,27.0,,15.0,,,,,,1.0,5.0,,,,,3.0,,3.0,,
111744,,,,,,,,12.0,,9.0,,,,,,1.0,2.0,,,,,,,,,
111762,,,,,,,,11.0,,4.0,,,,,,1.0,3.0,,,,,0.0,,3.0,,
111799,,,,,,,,8.0,,3.0,,,,,,1.0,2.0,,,,,,,2.0,,
111887,,,,,,,,809.0,,459.0,,,,,,48.0,14.0,14.0,1.0,2.0,,33.0,,209.0,,
111896,,,,,,,,183.0,,89.0,,,,,,18.0,1.0,,7.0,,,10.0,,53.0,,
111920,,,,,,,,440.0,,302.0,,,,,,20.0,14.0,4.0,20.0,,,0.0,,70.0,,
111939,,,,,,,,791.0,,493.0,,,,,,34.0,31.0,21.0,16.0,1.0,,33.0,,153.0,,
111948,,,,,,,,1374.0,,595.0,7.0,,,,,117.0,55.0,89.0,119.0,11.0,,29.0,,180.0,42.0,
111966,,,,,,,,327.0,,96.0,40.0,4.0,,,,51.0,31.0,8.0,15.0,3.0,,21.0,,42.0,,
112075,,,,,,,,475.0,,193.0,,,,,,84.0,6.0,20.0,41.0,6.0,,17.0,,38.0,,
112084,,,,,,,,100.0,,47.0,1.0,,,,,13.0,,1.0,11.0,2.0,,,1.0,7.0,,
112127,,,,,,,,18.0,,4.0,,,,,,3.0,2.0,1.0,,,,1.0,,3.0,,
112172,,,,,,,,564.0,,309.0,2.0,,,,,27.0,21.0,10.0,17.0,,,68.0,,75.0,,
112181,,,,,,,,12.0,,9.0,,,,,,2.0,1.0,,,,,,,,,
112190,,,,,,,,1632.0,,931.0,,,,,,46.0,81.0,24.0,10.0,5.0,,119.0,,352.0,,
112251,,,,,,,,348.0,,128.0,5.0,,,,,23.0,65.0,14.0,,,,22.0,,60.0,3.0,
112260,,,,,,,,452.0,,171.0,,,,,,36.0,45.0,26.0,30.0,4.0,,45.0,,64.0,4.0,1.0
112288,,,,,,,,30.0,,15.0,,,,,,2.0,,,,,,,3.0,10.0,,
112367,,,,,,,,47.0,,19.0,,,,,,5.0,2.0,2.0,,,,,,17.0,,
112376,,,,,,,,114.0,,,,,,,,23.0,35.0,28.0,1.0,,,3.0,,24.0,,
112385,,,,,,,,316.0,,140.0,,,,,,30.0,14.0,7.0,10.0,,,12.0,,98.0,,
112394,,,,,,,,85.0,,43.0,,,,,,12.0,6.0,2.0,,,,,10.0,3.0,3.0,
112446,,,,,,,,97.0,,40.0,,,,,,19.0,2.0,1.0,,,,0.0,,3.0,3.0,
112455,,,,,,,,3.0,,3.0,,,,,,,0.0,,,,,,,,,
112525,,,,,,,,1025.0,,296.0,29.0,,,,,167.0,35.0,130.0,5.0,20.0,,60.0,,264.0,,
112561,,,,,,,,163.0,,80.0,,,,,,21.0,8.0,3.0,2.0,,,12.0,,31.0,,
112570,,,,,,,,77.0,,28.0,,,,,,2.0,6.0,6.0,1.0,3.0,,6.0,10.0,3.0,3.0,1.0
112686,,,,,,,,324.0,,162.0,,,,,,17.0,25.0,4.0,26.0,,,21.0,,43.0,,3.0
112817,,,,,,,,85.0,,,,,,,,29.0,22.0,14.0,,,,1.0,,17.0,,
112826,,,,,,,,278.0,,174.0,,,,,,23.0,7.0,3.0,9.0,,,12.0,,46.0,,
113096,,,,,,,,451.0,,273.0,,,,,,18.0,12.0,13.0,11.0,,,20.0,,63.0,,
113111,,,,,,,,267.0,,156.0,2.0,,,,,22.0,6.0,13.0,1.0,,,19.0,,20.0,3.0,1.0
113193,,,,,,,,528.0,,265.0,,,,,,28.0,28.0,19.0,19.0,,,37.0,,125.0,,
113218,,,,,,,,339.0,,203.0,,,,,,15.0,5.0,,5.0,3.0,,25.0,,49.0,,
113236,,,,,,,,589.0,,368.0,,,,,,29.0,9.0,7.0,16.0,1.0,,66.0,,67.0,,
113333,,,,,,,,712.0,,442.0,,,,,,30.0,25.0,,20.0,2.0,,32.0,,124.0,,
113449,,,,,,,,21.0,,12.0,,,,,,3.0,5.0,,,,,0.0,,1.0,,
113537,,,,,,,,14.0,,5.0,,,,,,5.0,1.0,,1.0,,,,0.0,0.0,1.0,
113573,,,,,,,,497.0,,268.0,,,,,,30.0,15.0,9.0,9.0,,,35.0,,112.0,,
113582,,,,,,,,25.0,,16.0,,,,,,1.0,0.0,,,,,,,3.0,,
113634,,,,,,,,669.0,,461.0,,,,,,34.0,11.0,7.0,16.0,,,15.0,,109.0,,
113698,,,,,,,,406.0,,176.0,2.0,,,,,64.0,5.0,16.0,31.0,6.0,,9.0,,45.0,8.0,
113704,,,,,,,,21.0,,15.0,,,,,,2.0,1.0,,,,,,,1.0,,
113856,,,,,,,,906.0,,542.0,,,,,,25.0,9.0,12.0,19.0,1.0,,102.0,,171.0,,
113980,,,,,,,,991.0,,528.0,,,,,,53.0,65.0,24.0,25.0,,,84.0,,184.0,,
114044,,,,,,,,40.0,,21.0,,,,,,8.0,1.0,,,,,,3.0,3.0,,
114114,,,,,,,,39.0,,16.0,,,,,,5.0,2.0,,,,,,,11.0,,
114123,,,,,,,,64.0,,29.0,,,,,,10.0,,1.0,,,,1.0,,10.0,1.0,
114266,,,,,,,,336.0,,204.0,,,,,,16.0,9.0,5.0,7.0,,,28.0,,48.0,,
114354,,,,,,,,517.0,,133.0,,,,,,62.0,32.0,61.0,38.0,1.0,,8.0,14.0,146.0,,3.0
114390,,,,,,,,80.0,,24.0,,,,,,7.0,3.0,4.0,9.0,1.0,,1.0,2.0,23.0,,1.0
114415,,,,,,,,45.0,,9.0,,,,,,4.0,5.0,2.0,4.0,0.0,,1.0,2.0,13.0,,1.0
114433,,,,,,,,93.0,,24.0,,,,,,22.0,4.0,3.0,,,,0.0,,5.0,11.0,
114460,,,,,,,,44.0,,18.0,,,,,,6.0,,,,,,3.0,8.0,10.0,,
114549,,,,,,,,174.0,,98.0,,,,,,21.0,9.0,4.0,,,,2.0,,15.0,,
114585,,,,,,,,74.0,,30.0,,,,,,5.0,2.0,1.0,2.0,9.0,,,,18.0,,
114637,,,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,
114716,,,,,,,,476.0,,329.0,,,,,,34.0,13.0,1.0,18.0,,,3.0,,54.0,,
114734,,,,,,,,11.0,,1.0,,,,,,6.0,1.0,,,,,,,1.0,,
114761,,,,,,,,6.0,,4.0,,,,,,1.0,0.0,,,,,0.0,,1.0,,
114789,,,,,,,,1016.0,,559.0,,,,,,57.0,66.0,10.0,45.0,,,76.0,,191.0,,
114813,,,,,,,,540.0,,260.0,,,,,,53.0,17.0,15.0,86.0,4.0,,17.0,1.0,46.0,9.0,
114831,,,,,,,,195.0,,,,,,,,34.0,35.0,50.0,2.0,,,52.0,,19.0,,
114840,,,,,,,,349.0,,93.0,12.0,,,,,104.0,26.0,21.0,2.0,,,13.0,,61.0,,
114859,,,,,,,,846.0,,542.0,,,,,,31.0,18.0,12.0,32.0,3.0,,59.0,,105.0,,
114938,,,,,,,,274.0,,143.0,,,,,,22.0,18.0,6.0,17.0,,,13.0,,42.0,,
114947,,,,,,,,130.0,,28.0,,,,,,30.0,1.0,3.0,22.0,,,,,21.0,,3.0
115001,,,,,,,,520.0,,400.0,,,,,,19.0,7.0,4.0,5.0,0.0,,18.0,,48.0,0.0,
115010,,,,,,,,33.0,,20.0,,,,,,1.0,,,,,,,4.0,8.0,,
115083,,,,,,,,487.0,,259.0,,,,,,46.0,10.0,15.0,4.0,,,13.0,3.0,75.0,,
115126,,,,,,,,452.0,,250.0,,,,,,35.0,18.0,12.0,6.0,1.0,,38.0,,82.0,,
115214,,,,,,,,50.0,,8.0,,,,,,13.0,3.0,4.0,,,,2.0,,10.0,,
115287,,,,,,,,97.0,,,,,,,,15.0,32.0,18.0,,,,5.0,,26.0,,
115296,,,,,,,,618.0,,405.0,,,,,,22.0,11.0,,14.0,3.0,,35.0,,84.0,,
115357,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,1.0,,
115393,,,,,,,,381.0,,209.0,,,,,,37.0,22.0,13.0,2.0,,,23.0,,56.0,8.0,
115409,,,,,,,,304.0,,104.0,,,,,,38.0,18.0,24.0,4.0,1.0,,57.0,,33.0,,
115658,,,,,,,,13.0,,6.0,,,,,,1.0,,,,,,2.0,,4.0,,
115728,,,,,,,,210.0,,79.0,2.0,,,,,27.0,5.0,5.0,17.0,2.0,,6.0,5.0,22.0,,
115746,,,,,,,,193.0,,81.0,,,,,,22.0,,7.0,1.0,,,12.0,3.0,19.0,3.0,6.0
115755,,,,,,,,1018.0,,370.0,,,,,,63.0,87.0,65.0,121.0,9.0,,63.0,,145.0,42.0,11.0
115773,,,,,,,,124.0,,66.0,1.0,1.0,,,,10.0,5.0,1.0,2.0,,,13.0,,24.0,,
115861,,,,,,,,359.0,,209.0,,,,,,20.0,6.0,10.0,7.0,,,26.0,,61.0,,
115931,,,,,,,,36.0,,14.0,,,,,,4.0,3.0,,,,,,9.0,3.0,1.0,
116226,,,,,,,,14.0,,8.0,,,,,,1.0,1.0,,,,,,,,,
116350,,,,,,,,29.0,,17.0,,,,,,2.0,3.0,,,,,,,7.0,,
116439,,,,,,,,499.0,,299.0,,,,,,31.0,14.0,9.0,8.0,0.0,,39.0,,87.0,,
116466,,,,,,,,61.0,,24.0,,,,,,8.0,1.0,1.0,,,,,,25.0,,
116475,,,,,,,,48.0,,15.0,,,,,,8.0,3.0,1.0,,,,,,19.0,,
116484,,,,,,,,64.0,,23.0,,,,,,7.0,3.0,1.0,,,,,,28.0,,
116563,,,,,,,,18.0,,12.0,,,,,,1.0,,,,,,0.0,,1.0,,
116712,,,,,,,,294.0,,185.0,,11.0,,,,31.0,7.0,4.0,,,,4.0,,36.0,1.0,
116846,,,,,,,,158.0,,26.0,,,,,,24.0,14.0,2.0,1.0,,,22.0,,31.0,31.0,
117052,,,,,,,,636.0,,393.0,,,,,,34.0,23.0,,17.0,,,36.0,,116.0,,
117104,,,,,,,,69.0,,31.0,,,,,,21.0,2.0,,,,,4.0,,9.0,2.0,
117113,,,,,,,,116.0,,51.0,,,,,,15.0,,,,,,1.0,,42.0,,
117140,,,,,,,,863.0,,409.0,,,,,,168.0,18.0,24.0,23.0,2.0,,18.0,,100.0,,
117168,,,,,,,,124.0,,64.0,,,,,,6.0,4.0,5.0,2.0,,,5.0,,12.0,1.0,
117195,,,,,,,,157.0,,83.0,,,,,,10.0,3.0,6.0,5.0,,,9.0,,29.0,,
117238,,,,,,,,8.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
117247,,,,,,,,342.0,,238.0,,,,,,12.0,14.0,,8.0,,,16.0,,37.0,,
117274,,,,,,,,137.0,,60.0,,,,,,21.0,4.0,4.0,9.0,,,9.0,,16.0,,
117520,,,,,,,,118.0,,38.0,2.0,,,,,17.0,11.0,2.0,6.0,,,3.0,2.0,21.0,,
117557,,,,,,,,36.0,,20.0,,,,,,5.0,2.0,1.0,,,,,,5.0,,
117575,,,,,,,,30.0,,16.0,,,,,,5.0,,1.0,,,,,,6.0,,
117627,,,,,,,,408.0,,163.0,,1.0,,,,16.0,30.0,13.0,14.0,1.0,,35.0,2.0,114.0,11.0,
117636,,,,,,,,1494.0,,424.0,55.0,9.0,,,,157.0,62.0,64.0,41.0,200.0,,81.0,,304.0,76.0,8.0
117645,,,,,,,,1074.0,,567.0,,,,,,53.0,35.0,21.0,39.0,3.0,,89.0,,229.0,,
117672,,,,,,,,171.0,,76.0,1.0,1.0,,,,31.0,9.0,7.0,,,,13.0,0.0,17.0,,
117681,,,,,,,,278.0,,2.0,,,,,,29.0,68.0,64.0,9.0,,,,,85.0,,
117690,,,,,,,,366.0,,208.0,,,,,,15.0,5.0,7.0,9.0,,,43.0,,64.0,,
117706,,,,,,,,648.0,,397.0,,,,,,15.0,8.0,8.0,12.0,,,76.0,,124.0,,
117715,,,,,,,,296.0,,167.0,,,,,,11.0,8.0,3.0,6.0,,,39.0,,48.0,,
117724,,,,,,,,531.0,,296.0,,,,,,14.0,8.0,10.0,14.0,,,71.0,,104.0,,
117733,,,,,,,,559.0,,340.0,,,,,,18.0,38.0,9.0,5.0,,,31.0,,97.0,,
117751,,,,,,,,285.0,,99.0,,12.0,,,,13.0,11.0,15.0,34.0,3.0,,41.0,4.0,37.0,7.0,
117788,,,,,,,,612.0,,360.0,,,,,,14.0,6.0,8.0,17.0,,,65.0,,130.0,,
117803,,,,,,,,51.0,,34.0,1.0,,,,,6.0,,1.0,,,,,,2.0,,
117867,,,,,,,,330.0,,189.0,,,,,,10.0,3.0,,5.0,,,41.0,,59.0,,
117894,,,,,,,,363.0,,232.0,,,,,,24.0,9.0,6.0,14.0,,,14.0,,58.0,,
117900,,,,,,,,261.0,,,,,,,,30.0,48.0,43.0,3.0,,,73.0,,50.0,,
117928,,,,,,,,84.0,,40.0,,,,,,13.0,,,,,,0.0,,28.0,,
117946,,,,,,,,1983.0,,740.0,,,,,,179.0,281.0,107.0,114.0,13.0,,137.0,,264.0,33.0,22.0
117955,,,,,,,,39.0,,14.0,,,,,,8.0,,,,,,17.0,,,,
118134,,,,,,,,8.0,,5.0,,,,,,1.0,,,,,,,,2.0,,
118143,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,0.0,,1.0,,
118161,,,,,,,,15.0,,10.0,,,,,,1.0,1.0,,,,,,,2.0,,
118189,,,,,,,,11.0,,6.0,,,,,,4.0,,,,,,,,1.0,,
118198,,,,,,,,77.0,,35.0,,,,,,12.0,1.0,1.0,,,,5.0,,2.0,,
118259,,,,,,,,28.0,,12.0,,,,,,6.0,,0.0,5.0,,,,,,,
118277,,,,,,,,84.0,,47.0,,,,,,11.0,,,13.0,,,1.0,,3.0,,
118286,,,,,,,,50.0,,21.0,,,,,,10.0,,1.0,11.0,,,1.0,,,,
118347,,,,,,,,373.0,,185.0,,,,,,32.0,36.0,9.0,11.0,,,36.0,,53.0,,
118541,,,,,,,,201.0,,67.0,,,,,,30.0,10.0,8.0,26.0,1.0,,21.0,,13.0,,9.0
118684,,,,,,,,239.0,,139.0,,,,,,16.0,1.0,8.0,,,,19.0,,51.0,,
118693,,,,,,,,138.0,,55.0,,,,,,16.0,15.0,6.0,20.0,,,5.0,,3.0,,
118718,,,,,,,,569.0,,293.0,,,,,,47.0,26.0,11.0,27.0,1.0,,43.0,,101.0,,
118772,,,,,,,,203.0,,131.0,,,,,,9.0,10.0,2.0,7.0,,,9.0,,26.0,,
118888,,,,,,,,399.0,,140.0,8.0,12.0,,,,46.0,39.0,26.0,30.0,1.0,,29.0,1.0,44.0,1.0,1.0
118912,,,,,,,,701.0,,375.0,,,,,,28.0,22.0,23.0,22.0,2.0,,51.0,,119.0,,
118930,,,,,,,,318.0,,202.0,,,,,,16.0,3.0,2.0,9.0,,,3.0,,60.0,,
118958,,,,,,,,7.0,,6.0,,,,,,,,,,,,,,1.0,,
118967,,,,,,,,44.0,,16.0,,,,,,7.0,,,9.0,,,,,1.0,,
118976,,,,,,,,589.0,,341.0,,,,,,38.0,34.0,11.0,12.0,4.0,,11.0,,129.0,,
118994,,,,,,,,8.0,,4.0,,,,,,3.0,,,,,,,,1.0,,
119058,,,,,,,,217.0,,75.0,,,,,,39.0,1.0,3.0,,,,5.0,,87.0,,
119067,,,,,,,,354.0,,198.0,,,,,,10.0,23.0,8.0,4.0,,,30.0,,68.0,,
119137,,,,,,,,422.0,,278.0,,,,,,9.0,12.0,6.0,11.0,1.0,,34.0,,50.0,,
119164,,,,,,,,1246.0,,649.0,,,,,,84.0,17.0,40.0,16.0,5.0,,110.0,,316.0,,
119173,,,,,,,,606.0,,247.0,,,,,,114.0,34.0,23.0,2.0,12.0,,46.0,,51.0,6.0,8.0
119216,,,,,,,,822.0,,504.0,,,,,,46.0,15.0,23.0,7.0,2.0,,45.0,6.0,115.0,5.0,4.0
119234,,,,,,,,16.0,,9.0,,,,,,3.0,,,,,,,,1.0,,
119270,,,,,,,,275.0,,148.0,,,,,,22.0,12.0,3.0,11.0,,,16.0,8.0,15.0,,
119331,,,,,,,,367.0,,188.0,,,,,,28.0,17.0,8.0,11.0,,,20.0,,75.0,,
119553,,,,,,,,98.0,,46.0,,,,,,17.0,2.0,,,,,,16.0,4.0,,
119605,,,,,,,,1416.0,,589.0,,,,,,152.0,186.0,77.0,18.0,,,6.0,122.0,244.0,3.0,
119678,,,,,,,,924.0,,333.0,191.0,,,,,52.0,75.0,79.0,9.0,2.0,,5.0,,115.0,1.0,4.0
119775,,,,,,,,102.0,,63.0,,,,,,18.0,4.0,,,,,,9.0,,1.0,
119845,,,,,,,,13.0,,8.0,,,,,,1.0,,,,,,,,4.0,,
119951,,,,,,,,21.0,,13.0,,,,,,2.0,1.0,,,,,,,5.0,0.0,
120023,,,,,,,,99.0,,,,,,,,25.0,8.0,15.0,,,,11.0,,39.0,,
120069,,,,,,,,17.0,,9.0,,,,,,1.0,,,,,,,2.0,5.0,,
120078,,,,,,,,31.0,,15.0,,,,,,2.0,,,,,,,6.0,8.0,,
120087,,,,,,,,18.0,,8.0,,,,,,1.0,,,,,,,4.0,5.0,,
120184,,,,,,,,267.0,,116.0,,,,,,29.0,18.0,6.0,25.0,2.0,,23.0,,21.0,4.0,
120254,,,,,,,,702.0,,196.0,,,,,,58.0,40.0,28.0,73.0,6.0,,133.0,4.0,93.0,20.0,1.0
120272,,,,,,,,8.0,,3.0,,,,,,2.0,,,,,,,,3.0,,
120290,,,,,,,,464.0,,249.0,,,,,,40.0,18.0,17.0,36.0,,,28.0,,74.0,,
120342,,,,,,,,753.0,,422.0,,,,,,44.0,19.0,19.0,2.0,5.0,,82.0,,133.0,,
120403,,,,,,,,388.0,,152.0,,,,,,61.0,13.0,11.0,23.0,,,11.0,32.0,40.0,,
120421,,,,,,,,234.0,,135.0,,,,,,9.0,8.0,3.0,7.0,0.0,,19.0,,39.0,,
120537,,,,,,,,240.0,,119.0,,,,,,25.0,4.0,7.0,17.0,,,4.0,,11.0,4.0,
120661,,,,,,,,69.0,,28.0,,,,,,15.0,6.0,,,,,,7.0,10.0,,
120698,,,,,,,,131.0,,64.0,,,,,,18.0,16.0,2.0,5.0,0.0,,1.0,,12.0,1.0,
120740,,,,,,,,19.0,,9.0,,,,,,3.0,0.0,,,,,3.0,,1.0,,
120768,,,,,,,,182.0,,82.0,,,,,,25.0,2.0,2.0,3.0,,,2.0,,9.0,,
120795,,,,,,,,45.0,,15.0,,,,,,11.0,7.0,,2.0,,,6.0,,2.0,,
120838,,,,,,,,31.0,,14.0,,,,,,4.0,,1.0,,,,1.0,,,,
120865,,,,,,,,268.0,,96.0,,,,,,43.0,20.0,15.0,20.0,1.0,,13.0,,21.0,16.0,5.0
120883,,,,,,,,1730.0,,542.0,3.0,,,,,160.0,108.0,85.0,70.0,18.0,,237.0,,450.0,4.0,24.0
120953,,,,,,,,122.0,,45.0,,13.0,,,,13.0,7.0,7.0,,1.0,,0.0,,16.0,5.0,
120971,,,,,,,,946.0,,546.0,,,,,,42.0,32.0,19.0,27.0,2.0,,65.0,,179.0,,
121017,,,,,,,,9.0,,4.0,,,,,,2.0,,,,,,,1.0,1.0,,
121044,,,,,,,,973.0,,595.0,,,,,,68.0,44.0,5.0,37.0,4.0,,69.0,,102.0,,
121150,,,,,,,,1609.0,,489.0,,,,,,239.0,148.0,93.0,92.0,8.0,,97.0,27.0,176.0,37.0,28.0
121178,,,,,,,,142.0,,,,,,,,33.0,35.0,10.0,2.0,,,26.0,,34.0,,
121257,,,,,,,,288.0,,94.0,,,,,,19.0,16.0,8.0,25.0,,,48.0,,34.0,8.0,
121275,,,,,,,,37.0,,15.0,,,,,,3.0,3.0,1.0,2.0,,,,2.0,4.0,,
121309,,,,,,,,623.0,,205.0,,,,,,79.0,21.0,26.0,42.0,4.0,,66.0,1.0,97.0,17.0,7.0
121345,,,,,,,,771.0,,229.0,,,,,,52.0,30.0,30.0,41.0,3.0,,200.0,1.0,116.0,8.0,1.0
121363,,,,,,,,165.0,,90.0,,,,,,15.0,,3.0,3.0,1.0,,10.0,,38.0,,
121433,,,,,,,,6.0,,2.0,,,,,,2.0,,,,,,0.0,,1.0,,
121619,,,,,,,,753.0,,451.0,,,,,,21.0,23.0,13.0,45.0,,,55.0,,116.0,,
121628,,,,,,,,8.0,,,,,,,,5.0,,,,,,,,2.0,,
121637,,,,,,,,6.0,,2.0,,,,,,1.0,2.0,,,,,,,,1.0,
121691,,,,,,,,866.0,,328.0,,,,,,103.0,29.0,38.0,82.0,6.0,,66.0,,121.0,22.0,4.0
121707,,,,,,,,299.0,,138.0,,,,,,24.0,12.0,11.0,15.0,1.0,,24.0,,43.0,3.0,
121859,,,,,,,,19.0,,7.0,,,,,,3.0,2.0,,,,,,2.0,5.0,,
121868,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,,,
121886,,,,,,,,600.0,,313.0,,,,,,35.0,14.0,13.0,13.0,2.0,,36.0,,141.0,,
121901,,,,,,,,630.0,,369.0,,,,,,29.0,18.0,,30.0,2.0,,49.0,,112.0,,
121983,,,,,,,,60.0,,34.0,,,,,,9.0,,,,,,,,15.0,,
121992,,,,,,,,21.0,,9.0,,,,,,3.0,1.0,,,,,1.0,2.0,1.0,,
122117,,,,,,,,32.0,,13.0,,,,,,1.0,1.0,1.0,,0.0,,1.0,,5.0,3.0,
122126,,,,,,,,11.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
122180,,,,,,,,735.0,,465.0,,,,,,24.0,25.0,17.0,32.0,2.0,,31.0,,102.0,,
122205,,,,,,,,774.0,,472.0,,,,,,48.0,15.0,,11.0,,,58.0,,165.0,,
122296,,,,,,,,350.0,,198.0,2.0,,,,,31.0,13.0,12.0,3.0,2.0,,4.0,,42.0,,
122320,,,,,,,,515.0,,,,,,,,32.0,86.0,52.0,9.0,,,204.0,,124.0,,
122339,,,,,,,,482.0,,330.0,,,,,,16.0,7.0,,9.0,1.0,,,,114.0,,
122366,,,,,,,,17.0,,5.0,,,,,,3.0,,,6.0,,,,,1.0,,
122375,,,,,,,,628.0,,447.0,,,,,,19.0,11.0,,5.0,,,1.0,,131.0,,
122384,,,,,,,,328.0,,217.0,,,,,,12.0,9.0,,9.0,2.0,,1.0,,70.0,,
122409,,,,,,,,2735.0,,1114.0,,,,,,124.0,227.0,200.0,294.0,46.0,,175.0,,357.0,89.0,22.0
122436,,,,,,,,1904.0,,561.0,12.0,29.0,,,,107.0,133.0,92.0,179.0,17.0,,220.0,3.0,269.0,41.0,22.0
122454,,,,,,,,174.0,,94.0,1.0,,,,,15.0,7.0,3.0,15.0,,,,5.0,11.0,5.0,
122506,,,,,,,,92.0,,34.0,,1.0,,,,15.0,12.0,2.0,5.0,0.0,,,,8.0,,2.0
122597,,,,,,,,2574.0,,1090.0,10.0,,,,,67.0,517.0,173.0,204.0,25.0,,134.0,,125.0,96.0,42.0
122603,,,,,,,,39.0,,8.0,1.0,,,,,2.0,13.0,1.0,,,,,,5.0,3.0,
122612,,,,,,,,1723.0,,734.0,,,,,,370.0,87.0,84.0,84.0,9.0,,51.0,,220.0,32.0,
122649,,,,,,,,39.0,,15.0,,,,,,7.0,3.0,2.0,1.0,,,2.0,0.0,6.0,,
122658,,,,,,,,709.0,,329.0,,,,,,61.0,88.0,14.0,70.0,1.0,,20.0,,86.0,1.0,
122685,,,,,,,,489.0,,257.0,,,,,,40.0,,,,,,2.0,,56.0,,
122728,,,,,,,,215.0,,85.0,,,,,,23.0,10.0,8.0,24.0,2.0,,15.0,,24.0,,
122737,,,,,,,,102.0,,,,,,,,22.0,37.0,15.0,5.0,,,6.0,,14.0,,
122746,,,,,,,,321.0,,191.0,,,,,,18.0,9.0,7.0,8.0,,,26.0,,42.0,,
122755,,,,,,,,2385.0,,1065.0,,,,,,75.0,324.0,162.0,230.0,26.0,,144.0,,183.0,75.0,30.0
122782,,,,,,,,225.0,,,,,,,,14.0,34.0,31.0,6.0,,,90.0,,47.0,,
122791,,,,,,,,336.0,,206.0,,,,,,13.0,6.0,,13.0,,,3.0,,81.0,,
122834,,,,,,,,67.0,,43.0,,,,,,2.0,6.0,,,,,,6.0,2.0,,
122852,,,,,,,,29.0,,21.0,,,,,,1.0,2.0,,,,,,2.0,1.0,,
122889,,,,,,,,840.0,,492.0,,,,,,48.0,20.0,26.0,15.0,3.0,,49.0,,161.0,,
122931,,,,,,,,1613.0,,656.0,,,,,,306.0,83.0,118.0,88.0,11.0,,77.0,,200.0,29.0,5.0
122977,,,,,,,,1217.0,,694.0,,,,,,99.0,37.0,15.0,39.0,2.0,,84.0,,203.0,,
123013,,,,,,,,1129.0,,618.0,,,,,,83.0,55.0,27.0,45.0,8.0,,62.0,,144.0,3.0,
123095,,,,,,,,97.0,,71.0,2.0,,,,,14.0,1.0,1.0,1.0,,,,1.0,2.0,,
123165,,,,,,,,314.0,,99.0,,,,,,34.0,16.0,6.0,17.0,,,70.0,,40.0,,
123217,,,,,,,,480.0,,264.0,,,,,,38.0,23.0,14.0,23.0,1.0,,35.0,,67.0,1.0,
