UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
110653,,,,,,,,6742.0,,1803.0,675.0,48.0,,,,514.0,1205.0,635.0,405.0,212.0,,408.0,,560.0,127.0,92.0
110662,,,,,,,,18029.0,,3528.0,1141.0,37.0,,,,1251.0,3461.0,1838.0,1269.0,1122.0,,1599.0,,1925.0,459.0,191.0
110671,,,,,,,,3488.0,,833.0,247.0,37.0,,,,241.0,403.0,339.0,363.0,59.0,,365.0,,326.0,134.0,82.0
110680,,,,,,,,11684.0,,2228.0,1408.0,27.0,,,,523.0,1485.0,2002.0,1003.0,705.0,,666.0,,1147.0,247.0,146.0
110699,,,,,,,,9761.0,,2218.0,1457.0,,,,,737.0,1977.0,1265.0,261.0,624.0,,347.0,,672.0,69.0,126.0
110705,,,,,,,,4288.0,,969.0,467.0,3.0,,,,256.0,495.0,490.0,431.0,50.0,,420.0,,445.0,130.0,77.0
110714,,,,,,,,3123.0,,657.0,251.0,1.0,,,,187.0,485.0,420.0,301.0,38.0,,340.0,,278.0,88.0,48.0
110778,,,,,,,,81.0,,56.0,,,,,,7.0,4.0,,,,,,,3.0,,
110875,,,,,,,,8.0,,4.0,,,,,,1.0,,,,,,,,2.0,,
110918,,,,,,,,11.0,,4.0,,,,,,1.0,0.0,,,,,0.0,,0.0,,
111009,,,,,,,,28.0,,15.0,,,,,,3.0,3.0,,,,,,4.0,,,
111054,,,,,,,,23.0,,14.0,,,,,,3.0,1.0,,,,,1.0,,4.0,,
111081,,,,,,,,431.0,,193.0,,,,,,72.0,10.0,12.0,35.0,1.0,,35.0,,44.0,15.0,2.0
111188,,,,,,,,247.0,,73.0,,,,,,39.0,28.0,8.0,22.0,1.0,,40.0,,20.0,8.0,3.0
111391,,,,,,,,165.0,,62.0,,,,,,19.0,14.0,5.0,18.0,,,1.0,,33.0,2.0,
111434,,,,,,,,217.0,,134.0,,,,,,9.0,3.0,,10.0,,,2.0,,49.0,,
111461,,,,,,,,681.0,,358.0,,,,,,56.0,39.0,34.0,24.0,4.0,,45.0,,85.0,16.0,6.0
111513,,,,,,,,18.0,,9.0,,,,,,1.0,1.0,,,,,,1.0,5.0,,
111638,,,,,,,,55.0,,21.0,,,,,,10.0,3.0,2.0,,,,2.0,,16.0,,
111708,,,,,,,,17.0,,6.0,,,,,,2.0,2.0,,,,,1.0,,2.0,,
111717,,,,,,,,26.0,,11.0,,,,,,3.0,2.0,,,,,3.0,,1.0,,
111726,,,,,,,,25.0,,13.0,,,,,,2.0,,,,,,3.0,,1.0,,
111744,,,,,,,,12.0,,7.0,,,,,,1.0,1.0,,,,,,,1.0,,
111762,,,,,,,,11.0,,5.0,,,,,,1.0,1.0,,,,,0.0,,1.0,,
111799,,,,,,,,7.0,,3.0,,,,,,1.0,1.0,,,,,,,,,
111887,,,,,,,,773.0,,434.0,,,,,,46.0,10.0,16.0,1.0,2.0,,32.0,,203.0,,
111896,,,,,,,,174.0,,91.0,,,,,,19.0,1.0,,5.0,,,10.0,,42.0,,
111920,,,,,,,,423.0,,286.0,,,,,,20.0,13.0,4.0,21.0,,,1.0,,69.0,,
111939,,,,,,,,733.0,,443.0,,,,,,33.0,31.0,21.0,12.0,1.0,,34.0,,151.0,,
111948,,,,,,,,1295.0,,583.0,5.0,,,,,114.0,49.0,80.0,93.0,8.0,,28.0,,166.0,38.0,
111966,,,,,,,,324.0,,104.0,44.0,9.0,,,,37.0,29.0,8.0,15.0,3.0,,21.0,,40.0,,0.0
112075,,,,,,,,458.0,,185.0,3.0,,,,,78.0,12.0,17.0,37.0,6.0,,17.0,,36.0,,
112084,,,,,,,,111.0,,48.0,1.0,,,,,14.0,1.0,1.0,15.0,1.0,,,1.0,7.0,1.0,
112127,,,,,,,,21.0,,6.0,,,,,,2.0,4.0,,,,,1.0,,4.0,,
112172,,,,,,,,533.0,,273.0,2.0,,,,,26.0,20.0,14.0,18.0,,,69.0,,74.0,,
112181,,,,,,,,7.0,,7.0,,,,,,,,,,,,,,,,
112190,,,,,,,,1634.0,,948.0,,,,,,44.0,83.0,23.0,9.0,5.0,,117.0,,345.0,,
112251,,,,,,,,341.0,,127.0,7.0,,,,,31.0,69.0,11.0,,,,25.0,,48.0,4.0,
112260,,,,,,,,462.0,,173.0,,,,,,38.0,46.0,28.0,30.0,4.0,,46.0,,67.0,4.0,1.0
112288,,,,,,,,36.0,,20.0,,,,,,5.0,,,,,,,3.0,8.0,,
112367,,,,,,,,46.0,,20.0,,,,,,8.0,2.0,2.0,,,,,,10.0,,
112376,,,,,,,,106.0,,,,,,,,26.0,29.0,24.0,1.0,,,4.0,,22.0,,
112385,,,,,,,,286.0,,125.0,,,,,,26.0,18.0,7.0,9.0,,,9.0,,88.0,,
112394,,,,,,,,54.0,,16.0,,,,,,12.0,2.0,2.0,,,,,10.0,4.0,3.0,
112446,,,,,,,,99.0,,40.0,,,,,,14.0,1.0,5.0,,,,2.0,,5.0,3.0,
112455,,,,,,,,5.0,,3.0,,,,,,1.0,1.0,,,,,,,,,
112525,,,,,,,,988.0,,294.0,31.0,,,,,161.0,36.0,113.0,5.0,15.0,,56.0,,254.0,,
112561,,,,,,,,165.0,,81.0,,,,,,20.0,7.0,3.0,2.0,,,12.0,,33.0,,
112570,,,,,,,,50.0,,17.0,,,,,,3.0,4.0,6.0,,,,5.0,6.0,3.0,,
112686,,,,,,,,285.0,,159.0,,,,,,16.0,24.0,3.0,15.0,,,21.0,,36.0,,
112817,,,,,,,,82.0,,,,,,,,24.0,23.0,14.0,,,,1.0,,18.0,,
112826,,,,,,,,265.0,,169.0,,,,,,18.0,8.0,3.0,6.0,,,11.0,,45.0,,
113096,,,,,,,,441.0,,270.0,,,,,,18.0,13.0,14.0,13.0,,,20.0,,58.0,,
113111,,,,,,,,252.0,,144.0,1.0,,,,,22.0,6.0,11.0,8.0,,,18.0,,19.0,3.0,
113193,,,,,,,,512.0,,259.0,,,,,,26.0,22.0,21.0,17.0,,,37.0,,121.0,,
113218,,,,,,,,321.0,,192.0,,,,,,13.0,6.0,,5.0,3.0,,22.0,,48.0,,
113236,,,,,,,,572.0,,352.0,2.0,,,,,30.0,10.0,6.0,11.0,1.0,,65.0,,66.0,,
113333,,,,,,,,704.0,,438.0,,,,,,27.0,23.0,,23.0,2.0,,30.0,,130.0,,
113397,,,,,,,,90.0,,47.0,,,,,,9.0,,,,,,,,,,
113449,,,,,,,,18.0,,11.0,,,,,,3.0,2.0,,,,,0.0,,2.0,,
113537,,,,,,,,13.0,,8.0,,,,,,1.0,0.0,,,,,,,1.0,,
113573,,,,,,,,410.0,,204.0,,,,,,27.0,14.0,10.0,9.0,,,32.0,,99.0,,
113582,,,,,,,,29.0,,15.0,,,,,,2.0,,,,,,,,4.0,,
113634,,,,,,,,655.0,,447.0,,,,,,34.0,10.0,8.0,14.0,,,17.0,,110.0,,
113698,,,,,,,,382.0,,180.0,2.0,,,,,62.0,7.0,12.0,21.0,5.0,,9.0,,40.0,8.0,
113704,,,,,,,,24.0,,15.0,,,,,,3.0,1.0,,,,,,,5.0,,
113856,,,,,,,,836.0,,494.0,,,,,,21.0,8.0,13.0,15.0,,,98.0,,160.0,,
113908,,,,,,,,42.0,,23.0,,,,,,3.0,,,,,,,,,,
113980,,,,,,,,990.0,,528.0,,,,,,56.0,57.0,25.0,31.0,,,87.0,,178.0,,
114044,,,,,,,,32.0,,19.0,,,,,,4.0,2.0,,,,,,,2.0,,
114071,,,,,,,,25.0,,12.0,,,,,,2.0,,,,,,,,,,
114080,,,,,,,,18.0,,9.0,,,,,,2.0,,,,,,,,,,
114114,,,,,,,,41.0,,16.0,,,,,,6.0,2.0,,,,,,,12.0,,
114123,,,,,,,,52.0,,24.0,,,,,,8.0,,1.0,,,,1.0,4.0,14.0,,
114266,,,,,,,,329.0,,204.0,,,,,,16.0,8.0,6.0,8.0,,,28.0,,38.0,,
114354,,,,,,,,529.0,,140.0,,,,,,62.0,30.0,64.0,42.0,1.0,,,14.0,144.0,9.0,3.0
114390,,,,,,,,89.0,,29.0,,,,,,8.0,3.0,4.0,9.0,1.0,,,2.0,23.0,1.0,1.0
114415,,,,,,,,53.0,,10.0,,,,,,4.0,6.0,2.0,4.0,0.0,,,2.0,18.0,1.0,1.0
114433,,,,,,,,130.0,,51.0,,,,,,8.0,8.0,3.0,12.0,,,8.0,,23.0,11.0,
114460,,,,,,,,49.0,,20.0,,,,,,7.0,,,,,,5.0,7.0,9.0,,
114549,,,,,,,,170.0,,90.0,,,,,,20.0,9.0,4.0,,,,2.0,,17.0,,
114585,,,,,,,,88.0,,32.0,,,,,,5.0,2.0,1.0,1.0,9.0,,,,26.0,,
114628,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
114637,,,,,,,,5.0,,5.0,,,,,,,,,,,,,,,,
114716,,,,,,,,448.0,,313.0,,,,,,28.0,10.0,1.0,18.0,,,2.0,,54.0,,
114734,,,,,,,,8.0,,1.0,,,,,,,2.0,,,,,,,,,
114761,,,,,,,,7.0,,4.0,,,,,,1.0,0.0,,,,,,,1.0,0.0,
114789,,,,,,,,999.0,,560.0,,,,,,55.0,67.0,12.0,43.0,,,70.0,,180.0,,
114813,,,,,,,,443.0,,197.0,,,,,,34.0,18.0,13.0,67.0,3.0,,19.0,,48.0,9.0,
114831,,,,,,,,191.0,,,,,,,,28.0,38.0,48.0,,,,55.0,,17.0,,
114840,,,,,,,,350.0,,88.0,,,,,,109.0,43.0,21.0,2.0,,,7.0,,51.0,,
114859,,,,,,,,787.0,,512.0,1.0,,,,,28.0,14.0,11.0,27.0,3.0,,63.0,,91.0,,
114938,,,,,,,,271.0,,150.0,,,,,,14.0,13.0,7.0,20.0,,,14.0,,32.0,,
114947,,,,,,,,123.0,,24.0,,,,,,27.0,,,27.0,,,,,19.0,,1.0
115001,,,,,,,,756.0,,428.0,,,,,,55.0,24.0,14.0,12.0,2.0,,44.0,,124.0,1.0,
115010,,,,,,,,31.0,,21.0,,,,,,,,,,,,,,10.0,,
115083,,,,,,,,389.0,,150.0,,,,,,72.0,10.0,22.0,11.0,,,13.0,3.0,75.0,,
115126,,,,,,,,445.0,,240.0,,,,,,32.0,16.0,17.0,6.0,1.0,,38.0,,84.0,,
115214,,,,,,,,48.0,,7.0,,,,,,12.0,3.0,5.0,,,,2.0,,10.0,,
115287,,,,,,,,90.0,,,,,,,,11.0,29.0,17.0,,,,6.0,,26.0,,
115296,,,,,,,,593.0,,396.0,,,,,,22.0,11.0,,16.0,2.0,,33.0,,69.0,,
115357,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,1.0,,
115393,,,,,,,,353.0,,189.0,,,,,,35.0,17.0,12.0,2.0,,,25.0,,58.0,6.0,
115409,,,,,,,,299.0,,102.0,,,,,,37.0,19.0,23.0,3.0,1.0,,55.0,,33.0,,
115454,,,,,,,,85.0,,31.0,,,,,,13.0,2.0,1.0,,,,,,37.0,,
115472,,,,,,,,121.0,,47.0,,,,,,15.0,2.0,1.0,,,,4.0,,52.0,,
115490,,,,,,,,98.0,,31.0,,,,,,,2.0,1.0,,,,,,48.0,,
115515,,,,,,,,83.0,,39.0,,,,,,14.0,2.0,,,,,,,27.0,,
115533,,,,,,,,102.0,,46.0,,,,,,16.0,,1.0,,,,,,38.0,,
115658,,,,,,,,13.0,,6.0,,,,,,1.0,,,,,,2.0,,4.0,,
115728,,,,,,,,252.0,,100.0,1.0,,,,,34.0,4.0,5.0,14.0,1.0,,8.0,11.0,25.0,,
115746,,,,,,,,200.0,,84.0,,,,,,21.0,,5.0,1.0,,,12.0,3.0,35.0,3.0,5.0
115755,,,,,,,,988.0,,358.0,,,,,,65.0,74.0,66.0,113.0,12.0,,64.0,,142.0,42.0,11.0
115773,,,,,,,,107.0,,53.0,1.0,2.0,,,,9.0,5.0,3.0,1.0,,,9.0,,23.0,,
115861,,,,,,,,358.0,,209.0,,,,,,23.0,8.0,10.0,2.0,,,27.0,,59.0,,
115931,,,,,,,,43.0,,20.0,,,,,,3.0,4.0,,,,,,9.0,4.0,1.0,
116226,,,,,,,,18.0,,11.0,,,,,,1.0,1.0,,,,,,,1.0,,
116350,,,,,,,,32.0,,16.0,,,,,,4.0,4.0,,1.0,,,,,7.0,,
116439,,,,,,,,482.0,,284.0,,,,,,26.0,11.0,9.0,7.0,,,36.0,,91.0,,
116466,,,,,,,,65.0,,26.0,,,,,,7.0,3.0,1.0,,,,,,26.0,,
116475,,,,,,,,49.0,,16.0,,,,,,8.0,3.0,1.0,,,,,,19.0,,
116484,,,,,,,,64.0,,25.0,,,,,,7.0,3.0,1.0,,,,,,26.0,,
116563,,,,,,,,19.0,,10.0,,,,,,1.0,,,,,,0.0,,3.0,,
116712,,,,,,,,302.0,,168.0,,12.0,,,,26.0,8.0,4.0,2.0,,,4.0,,57.0,2.0,
116846,,,,,,,,169.0,,30.0,,,,,,22.0,20.0,3.0,,,,25.0,,36.0,29.0,
117052,,,,,,,,578.0,,366.0,,,,,,27.0,18.0,,9.0,,,33.0,,110.0,,
117104,,,,,,,,62.0,,26.0,,,,,,17.0,2.0,,,,,3.0,,11.0,2.0,
117113,,,,,,,,136.0,,64.0,,,,,,17.0,1.0,,,,,1.0,,52.0,,
117140,,,,,,,,841.0,,383.0,,,,,,253.0,,,,,,47.0,,112.0,,
117168,,,,,,,,54.0,,15.0,,,,,,6.0,4.0,4.0,2.0,,,3.0,,15.0,1.0,
117195,,,,,,,,149.0,,81.0,,,,,,8.0,3.0,7.0,5.0,,,6.0,,14.0,,
117238,,,,,,,,8.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
117247,,,,,,,,335.0,,231.0,,,,,,14.0,13.0,,7.0,,,16.0,,37.0,,
117274,,,,,,,,132.0,,56.0,,,,,,20.0,4.0,5.0,10.0,,,8.0,,17.0,,
117520,,,,,,,,122.0,,40.0,1.0,1.0,,,,20.0,5.0,2.0,1.0,,,5.0,3.0,22.0,,
117557,,,,,,,,28.0,,14.0,,,,,,2.0,2.0,2.0,,,,,,8.0,,
117575,,,,,,,,26.0,,13.0,,,,,,6.0,,,,,,0.0,,5.0,,
117627,,,,,,,,361.0,,103.0,,1.0,,,,16.0,30.0,15.0,16.0,1.0,,47.0,2.0,109.0,10.0,
117636,,,,,,,,1505.0,,428.0,52.0,11.0,,,,154.0,62.0,62.0,44.0,195.0,,77.0,,318.0,82.0,6.0
117645,,,,,,,,1047.0,,561.0,,,,,,50.0,31.0,16.0,39.0,3.0,,87.0,,213.0,,
117672,,,,,,,,158.0,,63.0,1.0,7.0,,,,25.0,6.0,8.0,,,,14.0,0.0,15.0,,
117681,,,,,,,,272.0,,2.0,,,,,,27.0,65.0,60.0,7.0,,,,,90.0,,
117690,,,,,,,,352.0,,206.0,,,,,,14.0,5.0,6.0,8.0,,,44.0,,58.0,,
117706,,,,,,,,627.0,,373.0,,,,,,16.0,7.0,8.0,16.0,,,78.0,,122.0,,
117715,,,,,,,,293.0,,176.0,,,,,,9.0,6.0,3.0,5.0,,,37.0,,46.0,,
117724,,,,,,,,510.0,,283.0,,,,,,14.0,6.0,9.0,15.0,,,68.0,,101.0,,
117733,,,,,,,,548.0,,328.0,,,,,,16.0,39.0,10.0,4.0,,,31.0,,99.0,,
117751,,,,,,,,262.0,,100.0,,,,,,8.0,13.0,12.0,31.0,3.0,,35.0,7.0,40.0,6.0,
117788,,,,,,,,618.0,,357.0,,,,,,15.0,11.0,8.0,14.0,,,72.0,,131.0,,
117803,,,,,,,,52.0,,34.0,1.0,,,,,6.0,,1.0,,,,,,1.0,,
117867,,,,,,,,317.0,,171.0,,,,,,8.0,6.0,,5.0,,,42.0,,64.0,,
117894,,,,,,,,343.0,,216.0,,,,,,23.0,8.0,5.0,14.0,,,14.0,,58.0,,
117900,,,,,,,,251.0,,,,,,,,25.0,55.0,39.0,3.0,,,72.0,,50.0,,
117928,,,,,,,,105.0,,52.0,,,,,,13.0,1.0,,,,,0.0,,39.0,,
117946,,,,,,,,1986.0,,741.0,,,,,,173.0,278.0,115.0,114.0,13.0,,128.0,,267.0,34.0,26.0
117955,,,,,,,,28.0,,19.0,,,,,,2.0,1.0,,,,,1.0,1.0,3.0,,
118116,,,,,,,,5.0,,3.0,,,,,,,1.0,,,,,,,1.0,,
118125,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,0.0,,
118134,,,,,,,,9.0,,4.0,,,,,,,,,,,,1.0,,4.0,,
118143,,,,,,,,5.0,,3.0,,,,,,,,,,,,0.0,,2.0,,
118161,,,,,,,,11.0,,3.0,,,,,,2.0,1.0,,,,,,,5.0,,
118189,,,,,,,,16.0,,8.0,,,,,,4.0,,,,,,,,4.0,,
118198,,,,,,,,82.0,,40.0,,,,,,15.0,4.0,1.0,,1.0,,3.0,,4.0,,
118259,,,,,,,,43.0,,17.0,,,,,,7.0,1.0,0.0,11.0,,,1.0,,,,
118277,,,,,,,,111.0,,58.0,,,,,,11.0,2.0,0.0,18.0,,,0.0,,3.0,,
118286,,,,,,,,67.0,,27.0,,,,,,8.0,2.0,1.0,13.0,,,,,2.0,,
118347,,,,,,,,379.0,,191.0,,,,,,25.0,32.0,10.0,13.0,,,33.0,,65.0,,
118356,,,,,,,,165.0,,86.0,,,,,,14.0,,,,,,,,,,
118541,,,,,,,,185.0,,65.0,,,,,,25.0,6.0,9.0,24.0,1.0,,16.0,,12.0,,9.0
118684,,,,,,,,230.0,,136.0,,,,,,16.0,1.0,8.0,,,,18.0,,47.0,,
118693,,,,,,,,116.0,,50.0,,,,,,12.0,3.0,7.0,14.0,,,5.0,,3.0,,
118718,,,,,,,,544.0,,280.0,,,,,,44.0,23.0,11.0,22.0,1.0,,45.0,,105.0,,
118772,,,,,,,,193.0,,129.0,,,,,,7.0,13.0,2.0,5.0,,,6.0,,21.0,,
118888,,,,,,,,388.0,,147.0,,,,,,40.0,36.0,35.0,39.0,,,29.0,,41.0,,1.0
118912,,,,,,,,633.0,,360.0,,,,,,29.0,18.0,23.0,18.0,2.0,,47.0,,96.0,,
118921,,,,,,,,44.0,,23.0,,,,,,4.0,,,,,,,,,,
118930,,,,,,,,320.0,,208.0,,,,,,13.0,4.0,2.0,10.0,,,,,63.0,,
118958,,,,,,,,5.0,,4.0,,,,,,,,,,,,0.0,,1.0,,
118967,,,,,,,,54.0,,16.0,,,,,,6.0,3.0,,12.0,,,,,2.0,,
118976,,,,,,,,569.0,,328.0,,,,,,36.0,31.0,11.0,11.0,3.0,,9.0,,133.0,,
118994,,,,,,,,9.0,,5.0,,,,,,2.0,,,,,,,,2.0,,
119058,,,,,,,,205.0,,76.0,,,,,,32.0,1.0,2.0,,,,5.0,,82.0,,
119067,,,,,,,,366.0,,202.0,,,,,,10.0,26.0,9.0,4.0,1.0,,31.0,,65.0,,
119137,,,,,,,,406.0,,265.0,,,,,,9.0,12.0,5.0,10.0,1.0,,32.0,,50.0,,
119164,,,,,,,,1190.0,,631.0,,,,,,72.0,18.0,36.0,15.0,5.0,,110.0,,293.0,,
119173,,,,,,,,571.0,,241.0,,,,,,107.0,34.0,22.0,3.0,10.0,,41.0,,47.0,6.0,8.0
119216,,,,,,,,613.0,,308.0,1.0,,,,,29.0,11.0,19.0,6.0,2.0,,51.0,7.0,113.0,4.0,3.0
119234,,,,,,,,22.0,,10.0,,,,,,3.0,,,,,,,,1.0,,
119270,,,,,,,,336.0,,160.0,,,,,,40.0,19.0,5.0,25.0,,,24.0,23.0,18.0,,
119331,,,,,,,,356.0,,184.0,,,,,,28.0,15.0,9.0,9.0,,,23.0,,71.0,,
119359,,,,,,,,48.0,,14.0,,,,,,11.0,2.0,,,,,,,19.0,,
119456,,,,,,,,38.0,,14.0,,,,,,8.0,,1.0,,,,,,15.0,,
119465,,,,,,,,36.0,,9.0,,,,,,8.0,4.0,,,,,,,15.0,,
119508,,,,,,,,55.0,,20.0,,,,,,9.0,2.0,,,,,,,23.0,,
119544,,,,,,,,34.0,,30.0,,,,,,2.0,,,,,,,,2.0,,
119553,,,,,,,,98.0,,46.0,,,,,,12.0,3.0,,,,,,15.0,4.0,,
119605,,,,,,,,1367.0,,572.0,,,,,,142.0,31.0,71.0,34.0,,,4.0,,160.0,3.0,
119678,,,,,,,,970.0,,355.0,204.0,,,,,40.0,71.0,31.0,11.0,1.0,,4.0,,186.0,5.0,2.0
119775,,,,,,,,101.0,,56.0,,,,,,23.0,3.0,,,,,,9.0,1.0,1.0,
119845,,,,,,,,13.0,,8.0,,,,,,1.0,,,,,,,,4.0,,
119951,,,,,,,,25.0,,14.0,,,,,,2.0,,,,,,,,6.0,2.0,
120023,,,,,,,,93.0,,,,,,,,22.0,8.0,16.0,,,,11.0,,36.0,,
120069,,,,,,,,21.0,,14.0,,,,,,,,,,,,,1.0,6.0,,
120078,,,,,,,,27.0,,18.0,,,,,,,,,,,,,,10.0,,
120087,,,,,,,,20.0,,13.0,,,,,,,,,,,,,,7.0,,
120184,,,,,,,,263.0,,118.0,,,,,,18.0,17.0,5.0,27.0,1.0,,21.0,14.0,17.0,5.0,
120254,,,,,,,,672.0,,197.0,,,,,,63.0,31.0,35.0,55.0,6.0,,128.0,5.0,85.0,19.0,1.0
120272,,,,,,,,9.0,,4.0,,,,,,2.0,,,,,,,,3.0,,
120290,,,,,,,,442.0,,243.0,,,,,,37.0,19.0,14.0,32.0,,,26.0,,67.0,,
120342,,,,,,,,731.0,,410.0,,,,,,38.0,18.0,22.0,4.0,5.0,,79.0,,132.0,,
120403,,,,,,,,398.0,,172.0,,,,,,64.0,12.0,11.0,20.0,1.0,,11.0,27.0,41.0,,
120421,,,,,,,,233.0,,132.0,,,,,,9.0,8.0,3.0,11.0,0.0,,17.0,,39.0,,
120537,,,,,,,,146.0,,37.0,,,,,,25.0,3.0,7.0,16.0,,,3.0,,8.0,4.0,
120661,,,,,,,,81.0,,37.0,,,,,,14.0,7.0,,,,,,8.0,12.0,,
120698,,,,,,,,125.0,,58.0,,,,,,19.0,14.0,3.0,3.0,0.0,,,,13.0,1.0,
120740,,,,,,,,22.0,,10.0,,,,,,4.0,0.0,,1.0,,,2.0,,2.0,,
120768,,,,,,,,128.0,,52.0,,,,,,21.0,4.0,2.0,9.0,,,1.0,,5.0,,
120795,,,,,,,,50.0,,15.0,,,,,,14.0,,,2.0,,,6.0,,9.0,2.0,
120838,,,,,,,,29.0,,13.0,,,,,,4.0,,1.0,,,,,,,1.0,
120865,,,,,,,,268.0,,96.0,,,,,,46.0,31.0,16.0,3.0,1.0,,13.0,1.0,25.0,15.0,2.0
120883,,,,,,,,1679.0,,531.0,2.0,,,,,145.0,94.0,85.0,57.0,14.0,,240.0,,462.0,4.0,23.0
120953,,,,,,,,104.0,,41.0,1.0,,,,,15.0,2.0,6.0,,,,,,16.0,5.0,
120971,,,,,,,,1007.0,,568.0,,,,,,48.0,16.0,18.0,24.0,1.0,,75.0,,224.0,,
121017,,,,,,,,7.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
121044,,,,,,,,1040.0,,656.0,,,,,,57.0,17.0,16.0,23.0,1.0,,70.0,,175.0,,
121150,,,,,,,,1604.0,,494.0,,,,,,234.0,152.0,94.0,85.0,8.0,,94.0,22.0,190.0,37.0,18.0
121178,,,,,,,,134.0,,1.0,,,,,,29.0,35.0,11.0,2.0,,,29.0,,26.0,,
121257,,,,,,,,269.0,,88.0,,,,,,24.0,16.0,10.0,23.0,,,40.0,,29.0,8.0,
121275,,,,,,,,44.0,,15.0,,,,,,3.0,4.0,2.0,1.0,,,1.0,3.0,10.0,,
121309,,,,,,,,616.0,,200.0,,,,,,67.0,20.0,26.0,51.0,6.0,,63.0,1.0,95.0,19.0,8.0
121345,,,,,,,,722.0,,234.0,,,,,,49.0,30.0,26.0,44.0,3.0,,173.0,1.0,99.0,11.0,
121363,,,,,,,,162.0,,92.0,,,,,,12.0,,3.0,2.0,1.0,,9.0,,36.0,,
121381,,,,,,,,45.0,,18.0,,,,,,10.0,,1.0,,,,,7.0,1.0,,
121433,,,,,,,,6.0,,2.0,,,,,,1.0,1.0,,,,,0.0,,2.0,,
121619,,,,,,,,751.0,,444.0,,,,,,23.0,23.0,14.0,40.0,,,51.0,,127.0,,
121628,,,,,,,,8.0,,,,,,,,5.0,,,,,,,,2.0,,
121637,,,,,,,,7.0,,3.0,,,,,,1.0,2.0,,,,,,,0.0,1.0,
121691,,,,,,,,770.0,,302.0,,,,,,97.0,29.0,39.0,66.0,7.0,,39.0,,122.0,22.0,5.0
121707,,,,,,,,288.0,,138.0,,,,,,24.0,11.0,10.0,20.0,1.0,,24.0,,38.0,3.0,
121859,,,,,,,,12.0,,7.0,,,,,,,,,,,,,2.0,3.0,,
121868,,,,,,,,9.0,,4.0,,,,,,,1.0,,,,,,2.0,2.0,,
121886,,,,,,,,565.0,,300.0,,,,,,32.0,8.0,13.0,11.0,2.0,,33.0,,137.0,,
121901,,,,,,,,614.0,,361.0,,,,,,28.0,15.0,,25.0,1.0,,48.0,,116.0,,
121983,,,,,,,,70.0,,43.0,,,,,,10.0,,,,,,,,14.0,,
121992,,,,,,,,15.0,,7.0,,,,,,3.0,,,,,,0.0,,2.0,,
122117,,,,,,,,31.0,,13.0,,,,,,1.0,1.0,,,,,,,6.0,3.0,
122126,,,,,,,,37.0,,19.0,,,,,,3.0,4.0,1.0,,,,1.0,1.0,5.0,,
122180,,,,,,,,734.0,,467.0,,,,,,25.0,24.0,16.0,29.0,2.0,,34.0,,98.0,,
122205,,,,,,,,757.0,,446.0,,,,,,43.0,18.0,,12.0,1.0,,64.0,,162.0,,
122296,,,,,,,,314.0,,174.0,5.0,,,,,28.0,12.0,15.0,3.0,3.0,,3.0,,42.0,,
122320,,,,,,,,535.0,,0.0,,,,,,36.0,95.0,53.0,9.0,,,204.0,,129.0,,
122339,,,,,,,,478.0,,322.0,,,,,,21.0,8.0,,10.0,1.0,,,,111.0,,
122366,,,,,,,,19.0,,6.0,,,,,,4.0,1.0,,,,,,6.0,2.0,,
122375,,,,,,,,626.0,,439.0,,,,,,16.0,12.0,,7.0,,,1.0,,138.0,,
122384,,,,,,,,313.0,,203.0,,,,,,12.0,11.0,,8.0,2.0,,1.0,,68.0,,
122409,,,,,,,,2662.0,,1088.0,,,,,,105.0,205.0,194.0,294.0,52.0,,164.0,,358.0,89.0,22.0
122436,,,,,,,,1847.0,,562.0,12.0,21.0,,,,104.0,128.0,91.0,152.0,18.0,,236.0,3.0,270.0,42.0,20.0
122454,,,,,,,,114.0,,23.0,,,,,,7.0,6.0,8.0,6.0,2.0,,7.0,13.0,,,
122506,,,,,,,,89.0,,35.0,,1.0,,,,14.0,10.0,2.0,6.0,,,1.0,,9.0,,2.0
122597,,,,,,,,2526.0,,1080.0,8.0,,,,,63.0,502.0,172.0,201.0,24.0,,131.0,,121.0,98.0,40.0
122603,,,,,,,,40.0,,11.0,,,,,,2.0,10.0,2.0,,,,,,6.0,3.0,
122612,,,,,,,,1736.0,,732.0,,,,,,278.0,105.0,82.0,78.0,12.0,,60.0,,303.0,34.0,
122649,,,,,,,,41.0,,15.0,0.0,,,,,7.0,3.0,2.0,2.0,,,2.0,1.0,6.0,,
122658,,,,,,,,657.0,,310.0,,,,,,48.0,42.0,15.0,70.0,1.0,,20.0,,127.0,,
122685,,,,,,,,520.0,,258.0,,,,,,37.0,,5.0,,,,3.0,,80.0,,
